,Residence,Age,Class_Time,Class_Rating,Class_Medium,Self_Study_Time,Fitness_Time,Sleep_Time,Social_Media_Time,Social_Media_Platform,TV_Time,Meals_Number,Weight_Change,Health_Issue,Stress_Busters,Time_Utilized,Miss,More_Social_connection,Total_studying_time,Total_resting_time
1217,Delhi-NCR,20,0,Excellent,Smartphone,0,2,6,1,Others,3,2,2,NO,INDOOR ACTIVITIES,NO,SOCIALIZE,YES,2,12
1218,Delhi-NCR,25,4,Excellent,Laptop/Desktop,2,1,8,5,Whatsapp,0,3,2,NO,ONLINE ACTIVITIES,NO,SCHOOL/WORK,YES,6,14
1219,Delhi-NCR,15,4,Excellent,Laptop/Desktop,4,1,6,0,Whatsapp,2,3,2,NO,READING,NO,SOCIALIZE,YES,8,9
1220,Outside Delhi-NCR,25,4,Excellent,Laptop/Desktop,3,3,8,2,Whatsapp,2,3,2,NO,WORK,YES,ALL,YES,7,14
1221,Outside Delhi-NCR,15,4,Excellent,Laptop/Desktop,4,0,8,2,Others,2,3,0,NO,REST,NO,SCHOOL/WORK,YES,8,12
1222,Delhi-NCR,20,4,Excellent,Laptop/Desktop,4,1,6,0,Instagram,0,3,2,NO,INDOOR ACTIVITIES,YES,SOCIALIZE,NO,8,8
1223,Delhi-NCR,15,4,Excellent,Tablet,4,1,8,0,Youtube,0,4,2,NO,MUSIC,YES,SCHOOL/WORK,NO,8,9
1224,Delhi-NCR,15,4,Excellent,Any Gadget,3,1,9,3,Instagram,2,2,1,NO,INDOOR ACTIVITIES,YES,SOCIALIZE,YES,7,14
1225,Outside Delhi-NCR,20,0,Excellent,Smartphone,3,1,7,2,Instagram,1,4,2,NO,REST,YES,SOCIALIZE,YES,3,11
1226,Delhi-NCR,20,0,Excellent,Smartphone,4,1,7,1,Whatsapp,0,2,1,NO,REST,YES,SCHOOL/WORK,YES,4,9
1227,Outside Delhi-NCR,25,4,Excellent,Smartphone,2,1,7,3,Others,1,3,2,YES,INDOOR ACTIVITIES,YES,SOCIALIZE,YES,6,12
1228,Outside Delhi-NCR,20,4,Excellent,Laptop/Desktop,2,0,9,1,Whatsapp,0,3,0,NO,MUSIC,NO,TRAVELLING,YES,6,10
1229,Outside Delhi-NCR,20,4,Excellent,Smartphone,3,0,7,2,Youtube,2,4,2,NO,INDOOR ACTIVITIES,NO,TRAVELLING,YES,7,11
1230,Outside Delhi-NCR,15,4,Excellent,Laptop/Desktop,4,0,8,2,Others,2,3,0,NO,REST,NO,SCHOOL/WORK,YES,8,12
1231,Delhi-NCR,15,4,Excellent,Laptop/Desktop,3,1,7,0,Others,2,2,2,NO,MUSIC,YES,BEING OUTSIDE,YES,7,10
1232,Outside Delhi-NCR,20,2,Excellent,Smartphone,2,1,8,3,Whatsapp,2,1,1,YES,MUSIC,NO,SCHOOL/WORK,YES,4,14
1233,Delhi-NCR,15,4,Excellent,Tablet,1,0,7,4,Youtube,0,2,0,NO,INDOOR ACTIVITIES,YES,SCHOOL/WORK,YES,5,11
1234,Outside Delhi-NCR,15,1,Excellent,Laptop/Desktop,1,1,9,3,Youtube,1,4,0,NO,MUSIC,YES,SCHOOL/WORK,YES,2,14
1235,Outside Delhi-NCR,20,4,Excellent,Laptop/Desktop,3,0,7,1,Whatsapp,1,3,2,NO,MUSIC,NO,SCHOOL/WORK,NO,7,9
1236,Delhi-NCR,20,2,Excellent,Smartphone,1,1,8,3,Others,2,3,1,NO,INDOOR ACTIVITIES,YES,TRAVELLING,YES,3,14
1237,Delhi-NCR,15,4,Excellent,Smartphone,2,2,9,1,Whatsapp,2,3,1,NO,ONLINE ACTIVITIES,YES,SCHOOL/WORK,YES,6,14
1238,Delhi-NCR,20,2,Excellent,Smartphone,3,2,9,1,Youtube,1,2,0,NO,ONLINE ACTIVITIES,YES,SOCIALIZE,YES,5,13
1239,Outside Delhi-NCR,15,3,Excellent,Smartphone,1,0,8,3,Youtube,1,4,2,NO,ONLINE ACTIVITIES,NO,SOCIALIZE,YES,4,12
1240,Outside Delhi-NCR,30,0,Excellent,Laptop/Desktop,2,0,9,5,Whatsapp,3,3,1,NO,INDOOR ACTIVITIES,NO,SOCIALIZE,YES,2,14
1241,Delhi-NCR,20,0,Excellent,Smartphone,0,2,6,1,Others,3,2,2,NO,INDOOR ACTIVITIES,NO,SOCIALIZE,YES,2,12
1242,Delhi-NCR,25,0,Excellent,Smartphone,0,2,9,3,Youtube,0,3,1,NO,ONLINE ACTIVITIES,YES,BEING OUTSIDE,NO,2,14
1243,Delhi-NCR,30,2,Excellent,Smartphone,2,0,6,2,Youtube,1,3,2,NO,MUSIC,YES,SCHOOL/WORK,NO,4,9
1244,Outside Delhi-NCR,30,4,Excellent,Laptop/Desktop,4,2,6,3,Others,0,3,2,NO,READING,YES,SOCIALIZE,YES,8,11
1245,Outside Delhi-NCR,20,4,Excellent,Laptop/Desktop,2,0,9,1,Whatsapp,0,3,0,NO,MUSIC,NO,TRAVELLING,YES,6,10
1246,Delhi-NCR,25,3,Excellent,Smartphone,3,0,9,1,Youtube,3,2,2,NO,INDOOR ACTIVITIES,NO,ALL,NO,6,13
1247,Delhi-NCR,25,4,Excellent,Laptop/Desktop,4,1,7,3,Whatsapp,0,3,2,YES,MUSIC,NO,TRAVELLING,YES,8,11
1248,Delhi-NCR,20,4,Excellent,Smartphone,4,1,7,2,Youtube,1,4,0,NO,ONLINE ACTIVITIES,YES,BEING OUTSIDE,YES,8,11
1249,Delhi-NCR,15,4,Excellent,Smartphone,2,1,7,0,Others,1,3,2,NO,SOCIALIZE,YES,SCHOOL/WORK,YES,6,9
1250,Delhi-NCR,25,4,Excellent,Laptop/Desktop,2,1,9,2,Instagram,2,3,2,NO,SOCIALIZE,NO,SCHOOL/WORK,YES,6,14
1251,Delhi-NCR,30,1,Excellent,Laptop/Desktop,2,1,6,1,Whatsapp,1,2,2,NO,ONLINE ACTIVITIES,YES,SOCIALIZE,YES,3,9
1252,Outside Delhi-NCR,20,0,Excellent,Smartphone,2,1,9,1,Instagram,1,3,0,NO,EXERCISE,YES,SCHOOL/WORK,YES,2,12
1253,Delhi-NCR,15,1,Excellent,Smartphone,4,3,6,2,Instagram,2,4,0,NO,EXERCISE,YES,SCHOOL/WORK,YES,5,13
1254,Delhi-NCR,30,3,Excellent,Laptop/Desktop,2,1,8,4,Instagram,1,3,2,NO,READING,YES,TRAVELLING,YES,5,14
1255,Delhi-NCR,15,4,Excellent,Laptop/Desktop,2,1,9,1,Whatsapp,3,4,2,NO,INDOOR ACTIVITIES,YES,SOCIALIZE,YES,6,14
1256,Outside Delhi-NCR,20,2,Excellent,Smartphone,2,1,8,3,Whatsapp,2,1,1,YES,MUSIC,NO,SCHOOL/WORK,YES,4,14
1257,Delhi-NCR,15,2,Excellent,Laptop/Desktop,2,1,8,1,Whatsapp,2,3,2,NO,EXERCISE,YES,BEING OUTSIDE,YES,4,12
1258,Delhi-NCR,30,2,Excellent,Smartphone,2,0,6,2,Youtube,1,3,2,NO,MUSIC,YES,SCHOOL/WORK,NO,4,9
1259,Delhi-NCR,15,4,Excellent,Laptop/Desktop,4,1,8,0,Whatsapp,1,2,2,NO,OTHERS,YES,ALL,YES,8,10
1260,Delhi-NCR,20,4,Excellent,Smartphone,3,1,6,1,Youtube,1,1,1,NO,SOCIALIZE,YES,SOCIALIZE,YES,7,9
1261,Delhi-NCR,25,4,Excellent,Smartphone,4,1,8,2,Whatsapp,0,3,0,NO,REST,YES,SCHOOL/WORK,NO,8,11
1262,Delhi-NCR,25,4,Excellent,Laptop/Desktop,2,1,7,3,Youtube,1,3,2,NO,SOCIALIZE,YES,TRAVELLING,YES,6,12
1263,Outside Delhi-NCR,25,2,Excellent,Laptop/Desktop,2,2,7,0,Whatsapp,0,4,2,NO,READING,YES,SOCIALIZE,YES,4,9
1264,Delhi-NCR,20,2,Excellent,Smartphone,1,1,8,3,Others,2,3,1,NO,INDOOR ACTIVITIES,YES,TRAVELLING,YES,3,14
1265,Outside Delhi-NCR,30,4,Excellent,Laptop/Desktop,4,2,6,3,Others,0,3,2,NO,READING,YES,SOCIALIZE,YES,8,11
1266,Delhi-NCR,30,1,Excellent,Smartphone,3,1,7,2,Whatsapp,0,2,2,NO,SOCIALIZE,YES,TRAVELLING,YES,4,10
1267,Outside Delhi-NCR,30,4,Excellent,Laptop/Desktop,2,1,6,2,Whatsapp,2,3,1,NO,MUSIC,YES,SCHOOL/WORK,NO,6,11
1268,Delhi-NCR,30,2,Excellent,Tablet,1,1,7,1,Whatsapp,0,3,2,NO,INDOOR ACTIVITIES,NO,SOCIALIZE,YES,3,9
1269,Delhi-NCR,15,4,Excellent,Smartphone,3,0,9,2,Youtube,3,3,2,NO,MUSIC,YES,SCHOOL/WORK,YES,7,14
1270,Outside Delhi-NCR,25,4,Excellent,Laptop/Desktop,3,1,8,1,Whatsapp,0,2,1,NO,ONLINE ACTIVITIES,YES,SCHOOL/WORK,YES,7,10
1271,Delhi-NCR,15,1,Excellent,Smartphone,2,1,9,2,Youtube,1,3,0,NO,INDOOR ACTIVITIES,YES,SCHOOL/WORK,YES,3,13
1272,Delhi-NCR,30,3,Excellent,Laptop/Desktop,2,1,8,4,Instagram,1,3,2,NO,READING,YES,TRAVELLING,YES,5,14
1273,Outside Delhi-NCR,25,1,Excellent,Laptop/Desktop,2,0,7,0,Others,0,2,0,NO,READING,YES,TRAVELLING,YES,3,8
1274,Delhi-NCR,25,1,Excellent,Laptop/Desktop,1,2,7,2,Youtube,0,3,2,NO,MUSIC,YES,SOCIALIZE,YES,2,11
1275,Delhi-NCR,20,4,Excellent,Smartphone,2,0,8,0,Youtube,1,3,2,NO,SOCIALIZE,NO,SCHOOL/WORK,YES,6,9
1276,Delhi-NCR,20,4,Excellent,Smartphone,2,1,9,1,Instagram,0,3,0,NO,REST,NO,SOCIALIZE,YES,6,11
1277,Delhi-NCR,25,4,Excellent,Laptop/Desktop,2,1,7,1,Whatsapp,0,3,2,NO,SOCIALIZE,YES,BEING OUTSIDE,YES,6,9
1278,Outside Delhi-NCR,20,4,Excellent,Laptop/Desktop,4,2,6,5,Others,3,3,2,NO,SOCIALIZE,YES,SCHOOL/WORK,YES,8,14
1279,Outside Delhi-NCR,15,3,Excellent,Smartphone,1,0,8,3,Youtube,1,4,2,NO,ONLINE ACTIVITIES,NO,SOCIALIZE,YES,4,12
1280,Outside Delhi-NCR,20,4,Excellent,Smartphone,2,1,8,2,Instagram,0,4,2,NO,INDOOR ACTIVITIES,YES,SCHOOL/WORK,YES,6,11
1281,Outside Delhi-NCR,20,0,Excellent,Smartphone,2,1,9,1,Instagram,1,3,0,NO,EXERCISE,YES,SCHOOL/WORK,YES,2,12
1282,Outside Delhi-NCR,20,1,Excellent,Laptop/Desktop,3,1,9,3,Youtube,2,4,2,NO,READING,YES,SCHOOL/WORK,YES,4,14
1283,Delhi-NCR,20,2,Excellent,Smartphone,1,1,8,3,Others,2,3,1,NO,INDOOR ACTIVITIES,YES,TRAVELLING,YES,3,14
1284,Delhi-NCR,25,4,Excellent,Laptop/Desktop,2,1,7,1,Whatsapp,0,3,2,NO,SOCIALIZE,YES,BEING OUTSIDE,YES,6,9
1285,Delhi-NCR,15,4,Excellent,Smartphone,2,2,9,1,Whatsapp,2,3,1,NO,ONLINE ACTIVITIES,YES,SCHOOL/WORK,YES,6,14
1286,Delhi-NCR,30,0,Excellent,Smartphone,2,0,8,2,Youtube,2,3,2,NO,REST,NO,TRAVELLING,YES,2,12
1287,Outside Delhi-NCR,15,3,Excellent,Smartphone,4,1,9,0,Instagram,1,3,2,NO,REST,YES,SOCIALIZE,YES,7,11
1288,Delhi-NCR,20,4,Excellent,Smartphone,4,1,7,2,Whatsapp,2,3,0,NO,INDOOR ACTIVITIES,NO,ALL,NO,8,12
1289,Delhi-NCR,15,2,Excellent,Smartphone,2,1,9,1,Youtube,1,4,2,NO,READING,YES,SCHOOL/WORK,YES,4,12
1290,Outside Delhi-NCR,20,4,Excellent,Smartphone,2,1,8,2,Instagram,0,4,2,NO,INDOOR ACTIVITIES,YES,SCHOOL/WORK,YES,6,11
1291,Delhi-NCR,15,4,Excellent,Smartphone,1,1,7,1,Instagram,2,4,0,NO,MUSIC,YES,SCHOOL/WORK,YES,5,11
1292,Delhi-NCR,20,0,Excellent,Smartphone,0,0,7,3,Youtube,2,3,2,NO,INDOOR ACTIVITIES,YES,NOTHING,YES,2,12
1293,Delhi-NCR,25,1,Excellent,Smartphone,4,0,7,2,Others,2,2,2,NO,EXERCISE,NO,SCHOOL/WORK,NO,5,11
1294,Delhi-NCR,30,2,Excellent,Tablet,3,1,7,5,Youtube,3,3,0,NO,INDOOR ACTIVITIES,NO,SOCIALIZE,YES,5,14
1295,Delhi-NCR,30,3,Excellent,Laptop/Desktop,2,1,8,4,Instagram,1,3,2,NO,READING,YES,TRAVELLING,YES,5,14
1296,Outside Delhi-NCR,15,4,Excellent,Smartphone,1,1,8,1,Others,0,2,0,NO,ONLINE ACTIVITIES,YES,SOCIALIZE,NO,5,10
1297,Outside Delhi-NCR,25,3,Excellent,Laptop/Desktop,3,1,8,4,Youtube,0,3,2,NO,ONLINE ACTIVITIES,NO,SOCIALIZE,YES,6,13
1298,Outside Delhi-NCR,25,2,Excellent,Smartphone,1,1,6,2,Others,1,2,1,NO,INDOOR ACTIVITIES,YES,NOTHING,YES,3,10
1299,Delhi-NCR,20,3,Excellent,Laptop/Desktop,2,1,7,5,Whatsapp,2,3,2,NO,READING,NO,SCHOOL/WORK,YES,5,14
1300,Delhi-NCR,20,3,Excellent,Laptop/Desktop,0,1,8,5,Youtube,1,3,0,NO,ONLINE ACTIVITIES,NO,SCHOOL/WORK,YES,3,14
1301,Outside Delhi-NCR,15,1,Excellent,Smartphone,1,1,8,1,Youtube,2,3,2,NO,MUSIC,NO,SCHOOL/WORK,YES,2,12
1302,Outside Delhi-NCR,15,4,Excellent,Laptop/Desktop,1,2,7,1,Whatsapp,1,4,0,NO,REST,YES,BEING OUTSIDE,YES,5,11
1303,Delhi-NCR,25,2,Excellent,Smartphone,0,1,9,5,Instagram,3,4,0,NO,INDOOR ACTIVITIES,YES,SOCIALIZE,YES,2,14
1304,Outside Delhi-NCR,30,3,Excellent,Laptop/Desktop,1,0,9,1,Whatsapp,0,2,0,NO,INDOOR ACTIVITIES,NO,BEING OUTSIDE,YES,4,10
1305,Delhi-NCR,15,3,Excellent,Smartphone,4,1,8,1,Instagram,2,3,1,NO,EXERCISE,YES,TRAVELLING,YES,7,12
1306,Outside Delhi-NCR,25,2,Excellent,Laptop/Desktop,2,2,7,0,Whatsapp,0,4,2,NO,READING,YES,SOCIALIZE,YES,4,9
1307,Delhi-NCR,20,2,Excellent,Smartphone,3,1,6,2,Whatsapp,3,2,2,NO,REST,NO,TRAVELLING,YES,5,12
1308,Outside Delhi-NCR,25,3,Excellent,Laptop/Desktop,4,0,6,1,Youtube,0,2,2,NO,ONLINE ACTIVITIES,NO,SCHOOL/WORK,YES,7,8
1309,Outside Delhi-NCR,15,1,Excellent,Smartphone,2,1,8,1,Whatsapp,2,2,0,NO,REST,NO,SCHOOL/WORK,YES,3,12
1310,Delhi-NCR,30,4,Excellent,Laptop/Desktop,2,1,9,1,Youtube,1,3,0,NO,REST,YES,SOCIALIZE,YES,6,12
1311,Delhi-NCR,25,4,Excellent,Laptop/Desktop,2,1,8,5,Whatsapp,0,3,2,NO,ONLINE ACTIVITIES,NO,SCHOOL/WORK,YES,6,14
1312,Delhi-NCR,15,4,Excellent,Smartphone,2,1,9,1,Whatsapp,2,3,2,NO,MUSIC,YES,SOCIALIZE,YES,6,13
1313,Outside Delhi-NCR,25,4,Excellent,Laptop/Desktop,3,1,8,1,Whatsapp,0,2,1,NO,ONLINE ACTIVITIES,YES,SCHOOL/WORK,YES,7,10
1314,Delhi-NCR,30,2,Excellent,Laptop/Desktop,1,1,7,0,Whatsapp,1,2,2,NO,MUSIC,YES,TRAVELLING,YES,3,9
1315,Outside Delhi-NCR,30,4,Excellent,Laptop/Desktop,4,1,9,2,Youtube,0,3,1,NO,ONLINE ACTIVITIES,YES,TRAVELLING,YES,8,12
1316,Delhi-NCR,20,4,Excellent,Laptop/Desktop,4,0,8,3,Youtube,0,2,2,NO,READING,YES,SOCIALIZE,NO,8,11
1317,Delhi-NCR,30,2,Excellent,Tablet,3,1,7,5,Youtube,3,3,0,NO,INDOOR ACTIVITIES,NO,SOCIALIZE,YES,5,14
1318,Delhi-NCR,20,4,Excellent,Smartphone,3,1,8,1,Whatsapp,1,4,2,NO,SOCIALIZE,YES,BEING OUTSIDE,NO,7,11
1319,Delhi-NCR,25,4,Excellent,Laptop/Desktop,2,1,8,5,Whatsapp,0,3,2,NO,ONLINE ACTIVITIES,NO,SCHOOL/WORK,YES,6,14
1320,Delhi-NCR,20,4,Excellent,Smartphone,2,1,9,3,Instagram,0,2,2,NO,EXERCISE,YES,SCHOOL/WORK,YES,6,13
1321,Delhi-NCR,20,0,Excellent,Smartphone,0,0,7,3,Youtube,2,3,2,NO,INDOOR ACTIVITIES,YES,NOTHING,YES,2,12
1322,Delhi-NCR,15,4,Excellent,Tablet,2,1,9,1,Whatsapp,1,3,0,NO,ONLINE ACTIVITIES,YES,SOCIALIZE,YES,6,12
1323,Delhi-NCR,25,2,Excellent,Laptop/Desktop,3,0,7,2,Others,3,2,2,NO,SOCIALIZE,YES,BEING OUTSIDE,YES,5,12
1324,Outside Delhi-NCR,15,4,Excellent,Smartphone,1,1,8,1,Others,0,2,0,NO,ONLINE ACTIVITIES,YES,SOCIALIZE,NO,5,10
1325,Delhi-NCR,20,4,Excellent,Laptop/Desktop,2,0,8,4,Instagram,0,3,2,NO,ONLINE ACTIVITIES,YES,SOCIALIZE,YES,6,12
1326,Outside Delhi-NCR,15,4,Excellent,Tablet,1,1,9,1,Youtube,3,3,0,NO,MUSIC,NO,SOCIALIZE,YES,5,14
1327,Delhi-NCR,15,3,Excellent,Laptop/Desktop,4,2,9,3,Others,3,3,1,NO,MUSIC,YES,SOCIALIZE,YES,7,14
1328,Outside Delhi-NCR,20,1,Excellent,Smartphone,2,1,8,1,Others,0,2,2,NO,INDOOR ACTIVITIES,YES,SOCIALIZE,YES,3,10
1329,Delhi-NCR,20,0,Excellent,Laptop/Desktop,4,1,7,4,Youtube,2,3,2,YES,ONLINE ACTIVITIES,NO,TRAVELLING,YES,4,14
1330,Delhi-NCR,25,2,Excellent,Any Gadget,1,1,7,1,Youtube,2,3,0,NO,ONLINE ACTIVITIES,NO,TRAVELLING,NO,3,11
1331,Delhi-NCR,30,3,Excellent,Laptop/Desktop,2,1,8,4,Instagram,1,3,2,NO,READING,YES,TRAVELLING,YES,5,14
1332,Outside Delhi-NCR,30,3,Excellent,Laptop/Desktop,1,0,9,1,Whatsapp,0,2,0,NO,INDOOR ACTIVITIES,NO,BEING OUTSIDE,YES,4,10
1333,Delhi-NCR,25,2,Excellent,Smartphone,0,1,9,5,Instagram,3,4,0,NO,INDOOR ACTIVITIES,YES,SOCIALIZE,YES,2,14
1334,Delhi-NCR,20,4,Excellent,Smartphone,4,1,7,2,Whatsapp,1,2,2,NO,MUSIC,YES,SOCIALIZE,YES,8,11
1335,Outside Delhi-NCR,15,3,Excellent,Any Gadget,2,0,6,1,Whatsapp,1,1,0,NO,MUSIC,YES,SCHOOL/WORK,YES,5,8
1336,Delhi-NCR,20,2,Excellent,Laptop/Desktop,1,0,9,1,Whatsapp,0,2,2,NO,INDOOR ACTIVITIES,NO,SOCIALIZE,YES,3,10
1337,Outside Delhi-NCR,20,4,Excellent,Smartphone,4,0,9,1,Youtube,0,2,0,NO,ONLINE ACTIVITIES,NO,SOCIALIZE,NO,8,10
1338,Delhi-NCR,25,3,Excellent,Laptop/Desktop,3,0,7,2,Others,0,3,2,NO,INDOOR ACTIVITIES,NO,TRAVELLING,YES,6,9
1339,Delhi-NCR,20,4,Excellent,Laptop/Desktop,4,1,6,1,Others,0,4,2,NO,INDOOR ACTIVITIES,YES,SCHOOL/WORK,YES,8,8
1340,Delhi-NCR,20,4,Excellent,Tablet,3,1,8,2,Others,0,2,2,NO,READING,NO,TRAVELLING,YES,7,11
1341,Delhi-NCR,15,4,Excellent,Smartphone,2,2,9,1,Whatsapp,2,3,1,NO,ONLINE ACTIVITIES,YES,SCHOOL/WORK,YES,6,14
1342,Outside Delhi-NCR,20,4,Excellent,Smartphone,4,0,9,1,Youtube,0,2,0,NO,ONLINE ACTIVITIES,NO,SOCIALIZE,NO,8,10
1343,Delhi-NCR,30,4,Excellent,Laptop/Desktop,2,1,8,0,Instagram,2,4,2,NO,ONLINE ACTIVITIES,NO,TRAVELLING,NO,6,11
1344,Outside Delhi-NCR,25,2,Excellent,Smartphone,4,0,9,3,Youtube,0,4,2,NO,MUSIC,NO,TRAVELLING,NO,6,12
1345,Delhi-NCR,30,3,Excellent,Laptop/Desktop,2,1,8,4,Instagram,1,3,2,NO,READING,YES,TRAVELLING,YES,5,14
1346,Delhi-NCR,20,1,Excellent,Smartphone,1,1,8,2,Instagram,1,3,0,NO,ONLINE ACTIVITIES,NO,SCHOOL/WORK,YES,2,12
1347,Delhi-NCR,20,4,Excellent,Laptop/Desktop,4,0,6,0,Whatsapp,2,4,2,NO,MUSIC,YES,SOCIALIZE,YES,8,8
1348,Delhi-NCR,15,4,Excellent,Tablet,2,1,7,1,Whatsapp,1,3,2,NO,SOCIALIZE,YES,SCHOOL/WORK,YES,6,10
1349,Outside Delhi-NCR,20,3,Excellent,Laptop/Desktop,0,0,9,5,Whatsapp,0,2,2,YES,REST,YES,NOTHING,YES,3,14
1350,Outside Delhi-NCR,15,3,Excellent,Tablet,3,0,9,1,Youtube,3,3,2,NO,INDOOR ACTIVITIES,YES,SOCIALIZE,NO,6,13
1351,Delhi-NCR,15,4,Excellent,Tablet,4,0,7,1,Youtube,2,4,0,NO,INDOOR ACTIVITIES,NO,SCHOOL/WORK,YES,8,10
1352,Outside Delhi-NCR,20,4,Excellent,Smartphone,2,1,8,2,Instagram,0,4,2,NO,INDOOR ACTIVITIES,YES,SCHOOL/WORK,YES,6,11
1353,Delhi-NCR,30,4,Excellent,Laptop/Desktop,3,0,7,1,Others,0,2,0,NO,ONLINE ACTIVITIES,YES,TRAVELLING,YES,7,8
1354,Outside Delhi-NCR,20,4,Excellent,Laptop/Desktop,3,0,7,1,Whatsapp,1,3,2,NO,MUSIC,NO,SCHOOL/WORK,NO,7,9
1355,Delhi-NCR,15,4,Excellent,Smartphone,4,0,6,0,Youtube,0,3,2,NO,OTHERS,YES,NOTHING,NO,8,8
1356,Outside Delhi-NCR,20,4,Excellent,Smartphone,2,1,7,1,Instagram,1,3,0,NO,SOCIALIZE,NO,SCHOOL/WORK,NO,6,10
1357,Delhi-NCR,20,4,Excellent,Smartphone,4,1,7,2,Whatsapp,1,2,2,NO,MUSIC,YES,SOCIALIZE,YES,8,11
1358,Delhi-NCR,30,2,Excellent,Laptop/Desktop,1,1,7,0,Whatsapp,1,2,2,NO,MUSIC,YES,TRAVELLING,YES,3,9
1359,Outside Delhi-NCR,25,4,Excellent,Laptop/Desktop,4,1,8,2,Youtube,2,3,0,NO,ONLINE ACTIVITIES,YES,SOCIALIZE,YES,8,13
1360,Delhi-NCR,30,3,Excellent,Laptop/Desktop,2,2,7,1,Instagram,0,3,1,YES,MUSIC,YES,TRAVELLING,YES,5,10
1361,Delhi-NCR,15,2,Excellent,Smartphone,1,1,6,2,Youtube,1,2,1,NO,INDOOR ACTIVITIES,YES,SOCIALIZE,YES,3,10
1362,Delhi-NCR,15,2,Excellent,Smartphone,2,1,6,1,Whatsapp,0,2,1,NO,MUSIC,NO,BEING OUTSIDE,YES,4,8
1363,Outside Delhi-NCR,20,4,Excellent,Laptop/Desktop,3,0,7,1,Whatsapp,1,3,2,NO,MUSIC,NO,SCHOOL/WORK,NO,7,9
1364,Delhi-NCR,25,4,Excellent,Laptop/Desktop,4,2,6,4,Youtube,0,4,0,NO,ONLINE ACTIVITIES,YES,TRAVELLING,YES,8,12
1365,Delhi-NCR,15,4,Excellent,Laptop/Desktop,3,1,6,1,Youtube,1,3,2,NO,REST,YES,SCHOOL/WORK,YES,7,9
1366,Delhi-NCR,25,4,Excellent,Laptop/Desktop,2,1,8,1,Whatsapp,3,3,2,YES,REST,YES,SOCIALIZE,YES,6,13
1367,Outside Delhi-NCR,30,3,Excellent,Laptop/Desktop,4,1,8,2,Youtube,1,3,0,NO,REST,YES,SOCIALIZE,YES,7,12
1368,Delhi-NCR,20,0,Excellent,Smartphone,0,2,6,1,Others,3,2,2,NO,INDOOR ACTIVITIES,NO,SOCIALIZE,YES,2,12
1369,Delhi-NCR,15,1,Excellent,Smartphone,2,1,9,2,Youtube,1,3,0,NO,INDOOR ACTIVITIES,YES,SCHOOL/WORK,YES,3,13
1370,Delhi-NCR,15,1,Excellent,Smartphone,3,1,6,1,Youtube,1,1,2,NO,INDOOR ACTIVITIES,NO,SOCIALIZE,YES,4,9
1371,Outside Delhi-NCR,30,3,Excellent,Laptop/Desktop,4,1,9,2,Youtube,0,3,2,NO,MUSIC,YES,TRAVELLING,YES,7,12
1372,Delhi-NCR,20,2,Excellent,Smartphone,3,2,9,1,Youtube,1,2,0,NO,ONLINE ACTIVITIES,YES,SOCIALIZE,YES,5,13
1373,Outside Delhi-NCR,15,1,Excellent,Laptop/Desktop,1,1,9,3,Youtube,1,4,0,NO,MUSIC,YES,SCHOOL/WORK,YES,2,14
1374,Delhi-NCR,30,1,Excellent,Laptop/Desktop,2,1,6,1,Whatsapp,1,2,2,NO,ONLINE ACTIVITIES,YES,SOCIALIZE,YES,3,9
1375,Outside Delhi-NCR,30,4,Excellent,Laptop/Desktop,4,1,6,5,Whatsapp,2,2,2,NO,ONLINE ACTIVITIES,YES,BEING OUTSIDE,YES,8,14
1376,Delhi-NCR,15,4,Excellent,Laptop/Desktop,3,1,6,1,Youtube,1,3,2,NO,REST,YES,SCHOOL/WORK,YES,7,9
1377,Delhi-NCR,15,4,Excellent,Laptop/Desktop,3,1,9,4,Youtube,3,4,2,NO,SOCIALIZE,YES,SCHOOL/WORK,YES,7,14
1378,Delhi-NCR,15,4,Excellent,Laptop/Desktop,2,2,8,5,Others,2,3,2,NO,ONLINE ACTIVITIES,YES,BEING OUTSIDE,YES,6,14
1379,Outside Delhi-NCR,25,4,Excellent,Laptop/Desktop,2,0,8,0,Whatsapp,3,3,0,YES,REST,YES,SOCIALIZE,YES,6,11
1380,Delhi-NCR,20,4,Excellent,Smartphone,4,1,9,1,Youtube,1,3,2,NO,MUSIC,NO,SOCIALIZE,YES,8,12
1381,Delhi-NCR,20,4,Excellent,Laptop/Desktop,1,1,7,1,Instagram,3,2,2,NO,MUSIC,YES,TRAVELLING,YES,5,12
1382,Outside Delhi-NCR,30,0,Excellent,Laptop/Desktop,2,0,9,5,Whatsapp,3,3,1,NO,INDOOR ACTIVITIES,NO,SOCIALIZE,YES,2,14
1383,Delhi-NCR,25,1,Excellent,Smartphone,4,0,7,2,Others,2,2,2,NO,EXERCISE,NO,SCHOOL/WORK,NO,5,11
1384,Delhi-NCR,25,3,Excellent,Laptop/Desktop,3,1,8,3,Instagram,1,4,2,NO,ONLINE ACTIVITIES,NO,SOCIALIZE,NO,6,13
1385,Outside Delhi-NCR,25,3,Excellent,Laptop/Desktop,4,0,6,1,Youtube,0,2,2,NO,ONLINE ACTIVITIES,NO,SCHOOL/WORK,YES,7,8
1386,Delhi-NCR,20,2,Excellent,Smartphone,4,1,8,4,Whatsapp,3,3,0,NO,INDOOR ACTIVITIES,YES,SCHOOL/WORK,YES,6,14
